minutes,charger_en,stat,ts_raw,ts_mV,vbat_raw,vbat_mV
642,1,1,65492,115122,2953,3460
643,1,1,65496,115128,2941,3446
644,1,1,65493,115124,2952,3458
645,1,1,65490,115118,2952,3458
646,1,1,65496,115128,2937,3440
647,1,1,65492,115122,2950,3456
648,1,1,65492,115122,2943,3448
649,1,1,65496,115128,2953,3460
650,1,1,65489,115116,2943,3448
651,1,1,65490,115118,2954,3460
652,1,1,65496,115128,2953,3460
653,1,1,65492,115122,2948,3454
654,1,1,65492,115122,2952,3458
655,1,1,65494,115126,2943,3448
656,1,1,65496,115128,2952,3458
657,1,1,65495,115126,2949,3454
658,1,1,65492,115122,2953,3460
659,1,1,65491,115120,2942,3446
660,1,1,65490,115118,2933,3436
661,1,1,65496,115128,2947,3452
662,1,1,65491,115120,2945,3450
663,1,1,65484,115108,2945,3450
664,1,1,65488,115114,2949,3454
665,1,1,65492,115122,2952,3458
666,1,1,65487,115112,2943,3448
667,1,1,65489,115116,2945,3450
668,1,1,65496,115128,2941,3446
669,1,1,65496,115128,2943,3448
670,1,1,65489,115116,2943,3448
671,1,1,65488,115114,2946,3452
672,1,1,65495,115126,2941,3446
673,1,1,65496,115128,2940,3444
674,1,1,65499,115134,2947,3452
675,1,1,65491,115120,2948,3454
676,1,1,65492,115122,2935,3438
677,1,1,65494,115126,2943,3448
678,1,1,65488,115114,2944,3450
679,1,1,65487,115112,2941,3446
680,1,1,65487,115112,2937,3440
681,1,1,65496,115128,2925,3426
682,1,1,65487,115112,2936,3440
683,1,1,65494,115126,2931,3434
684,1,1,65489,115116,2934,3438
685,1,1,65492,115122,2934,3438
686,1,1,65485,115110,2934,3438
687,1,1,65489,115116,2942,3446
688,1,1,65490,115118,2944,3450
689,1,1,65488,115114,2932,3434
690,1,1,65494,115126,2938,3442
691,1,1,65498,115132,2935,3438
692,1,1,65488,115114,2936,3440
693,1,1,65487,115112,2944,3450
694,1,1,65493,115124,2938,3442
695,1,1,65490,115118,2937,3440
696,1,1,65490,115118,2942,3446
697,1,1,65496,115128,2937,3440
698,1,1,65488,115114,2928,3430
699,1,1,65491,115120,2936,3440
700,1,1,65496,115128,2931,3434
701,1,1,65490,115118,2929,3432
702,1,1,65498,115132,2939,3444
703,1,1,65490,115118,2935,3438
704,1,1,65487,115112,2930,3432
705,1,1,65493,115124,2934,3438
706,1,1,65489,115116,2936,3440
707,1,1,65489,115116,2931,3434
708,1,1,65491,115120,2927,3430
709,1,1,65486,115112,2927,3430
710,1,1,65487,115112,2927,3430
711,1,1,65490,115118,2923,3424
712,1,1,65487,115112,2926,3428
713,1,1,65487,115112,2925,3426
714,1,1,65491,115120,2927,3430
715,1,1,65492,115122,2928,3430
716,1,1,65492,115122,2918,3418
717,1,1,65489,115116,2937,3440
718,1,1,65491,115120,2919,3420
719,1,1,65486,115112,2919,3420
720,1,1,65493,115124,2920,3420
721,1,1,65494,115126,2927,3430
722,1,1,65492,115122,2936,3440
723,1,1,65491,115120,2926,3428
724,1,1,65497,115130,2927,3430
725,1,1,65490,115118,2921,3422
726,1,1,65485,115110,2924,3426
727,1,1,65492,115122,2928,3430
728,1,1,65495,115126,2928,3430
729,1,1,65487,115112,2919,3420
730,1,1,65492,115122,2924,3426
