minutes,charger_en,stat,ts_raw,ts_mV,vbat_raw,vbat_mV
173,1,1,65521,115172,3460,4054
174,1,1,65515,115162,3448,4040
175,1,1,65520,115170,3445,4036
176,1,1,65524,115178,3454,4046
177,1,1,65516,115164,3451,4044
178,1,1,65525,115180,3448,4040
179,1,1,65518,115168,3453,4046
180,1,1,65522,115174,3447,4038
181,1,1,65522,115174,3449,4040
182,1,1,65519,115170,3445,4036
183,1,1,65518,115168,3444,4034
184,1,1,65521,115172,3442,4032
185,1,1,65523,115176,3449,4040
186,1,1,65518,115168,3448,4040
187,1,1,65522,115174,3446,4038
188,1,1,65521,115172,3444,4034
189,1,1,65528,115184,3439,4030
190,1,1,65523,115176,3443,4034
191,1,1,65519,115170,3444,4034
192,1,1,65524,115178,3440,4030
193,1,1,65519,115170,3441,4032
194,1,1,65519,115170,3443,4034
195,1,1,65519,115170,3433,4022
196,1,1,65521,115172,3442,4032
197,1,1,65523,115176,3438,4028
198,1,1,65521,115172,3440,4030
199,1,1,65518,115168,3447,4038
200,1,1,65519,115170,3438,4028
201,1,1,65521,115172,3427,4016
202,1,1,65515,115162,3436,4026
203,1,1,65518,115168,3433,4022
204,1,1,65521,115172,3423,4010
205,1,1,65520,115170,3436,4026
206,1,1,65522,115174,3431,4020
207,1,1,65519,115170,3440,4030
208,1,1,65520,115170,3427,4016
209,1,1,65527,115184,3431,4020
210,1,1,65526,115182,3422,4010
211,1,1,65526,115182,3434,4024
212,1,1,65523,115176,3426,4014
213,1,1,65520,115170,3425,4012
214,1,1,65516,115164,3430,4018
215,1,1,65522,115174,3440,4030
216,1,1,65522,115174,3431,4020
217,1,1,65523,115176,3423,4010
218,1,1,65520,115170,3427,4016
219,1,1,65521,115172,3428,4016
220,1,1,65515,115162,3430,4018
221,1,1,65522,115174,3424,4012
222,1,1,65519,115170,3432,4020
223,1,1,65520,115170,3422,4010
224,1,1,65524,115178,3426,4014
225,1,1,65522,115174,3422,4010
226,1,1,65524,115178,3432,4020
227,1,1,65519,115170,3422,4010
228,1,1,65519,115170,3428,4016
229,1,1,65526,115182,3415,4000
230,1,1,65524,115178,3419,4006
231,1,1,65519,115170,3423,4010
232,1,1,65520,115170,3418,4004
233,1,1,65520,115170,3423,4010
234,1,1,65524,115178,3416,4002
236,1,1,65516,115164,3424,4012
236,1,1,65519,115170,3414,4000
237,1,1,65522,115174,3420,4006
238,1,1,65524,115178,3420,4006
239,1,1,65520,115170,3420,4006
240,1,1,65526,115182,3423,4010
241,1,1,65519,115170,3416,4002
242,1,1,65521,115172,3415,4000
243,1,1,65519,115170,3413,3998
244,1,1,65524,115178,3416,4002
245,1,1,65523,115176,3416,4002
246,1,1,65520,115170,3418,4004
247,1,1,65524,115178,3420,4006
248,1,1,65518,115168,3424,4012
249,1,1,65523,115176,3415,4000
250,1,1,65519,115170,3416,4002
251,1,1,65519,115170,3424,4012
252,1,1,65526,115182,3419,4006
253,1,1,65521,115172,3416,4002
254,1,1,65524,115178,3410,3996
255,1,1,65525,115180,3414,4000
256,1,1,65520,115170,3416,4002
257,1,1,65523,115176,3416,4002
258,1,1,65519,115170,3416,4002
259,1,1,65519,115170,3410,3996
260,1,1,65522,115174,3411,3996
261,1,1,65524,115178,3414,4000
262,1,1,65520,115170,3414,4000
263,1,1,65523,115176,3407,3992
264,1,1,65519,115170,3418,4004
265,1,1,65517,115166,3408,3992
266,1,1,65515,115162,3418,4004
267,1,1,65523,115176,3408,3992
268,1,1,65520,115170,3413,3998
269,1,1,65523,115176,3416,4002
270,1,1,65521,115172,3409,3994
271,1,1,65524,115178,3404,3988
272,1,1,65515,115162,3405,3990
273,1,1,65519,115170,3411,3996
274,1,1,65519,115170,3408,3992
275,1,1,65520,115170,3412,3998
276,1,1,65519,115170,3408,3992
277,1,1,65519,115170,3404,3988
278,1,1,65522,115174,3401,3984
279,1,1,65518,115168,3403,3986
280,1,1,65528,115184,3409,3994
281,1,1,65523,115176,3408,3992
282,1,1,65522,115174,3406,3990
283,1,1,65524,115178,3408,3992
284,1,1,65521,115172,3405,3990
285,1,1,65523,115176,3402,3986
286,1,1,65521,115172,3404,3988
287,1,1,65525,115180,3399,3982
288,1,1,65528,115184,3404,3988
289,1,1,65517,115166,3399,3982
290,1,1,65521,115172,3403,3986
291,1,1,65516,115164,3408,3992
292,1,1,65519,115170,3408,3992
293,1,1,65521,115172,3404,3988
294,1,1,65519,115170,3401,3984
295,1,1,65524,115178,3403,3986
296,1,1,65517,115166,3402,3986
297,1,1,65522,115174,3398,3982
298,1,1,65520,115170,3403,3986
299,1,1,65521,115172,3408,3992
300,1,1,65522,115174,3406,3990
301,1,1,65524,115178,3406,3990
302,1,1,65523,115176,3399,3982
303,1,1,65521,115172,3400,3984
304,1,1,65521,115172,3395,3978
305,1,1,65521,115172,3391,3972
306,1,1,65524,115178,3393,3976
307,1,1,65520,115170,3397,3980
308,1,1,65523,115176,3396,3978
309,1,1,65521,115172,3399,3982
310,1,1,65517,115166,3399,3982
311,1,1,65520,115170,3398,3982
312,1,1,65528,115184,3400,3984
313,1,1,65523,115176,3399,3982
314,1,1,65519,115170,3392,3974
315,1,1,65517,115166,3396,3978
316,1,1,65522,115174,3400,3984
317,1,1,65520,115170,3394,3976
318,1,1,65517,115166,3391,3972
319,1,1,65520,115170,3391,3972
320,1,1,65523,115176,3402,3986
321,1,1,65520,115170,3399,3982
322,1,1,65524,115178,3393,3976
323,1,1,65518,115168,3389,3970
324,1,1,65525,115180,3396,3978
325,1,1,65520,115170,3392,3974
326,1,1,65521,115172,3399,3982
327,1,1,65526,115182,3394,3976
328,1,1,65525,115180,3391,3972
329,1,1,65523,115176,3383,3964
330,1,1,65520,115170,3389,3970
331,1,1,65518,115168,3392,3974
332,1,1,65519,115170,3384,3964
333,1,1,65524,115178,3384,3964
334,1,1,65523,115176,3385,3966
335,1,1,65519,115170,3390,3972
336,1,1,65522,115174,3386,3966
337,1,1,65519,115170,3383,3964
338,1,1,65518,115168,3375,3954
339,1,1,65521,115172,3388,3970
340,1,1,65522,115174,3378,3958
341,1,1,65525,115180,3382,3962
342,1,1,65521,115172,3386,3966
343,1,1,65528,115184,3384,3964
344,1,1,65521,115172,3382,3962
345,1,1,65515,115162,3380,3960
346,1,1,65517,115166,3385,3966
347,1,1,65520,115170,3387,3968
348,1,1,65524,115178,3378,3958
349,1,1,65525,115180,3376,3956
350,1,1,65524,115178,3376,3956
351,1,1,65528,115184,3372,3950
352,1,1,65527,115184,3365,3942
353,1,1,65524,115178,3372,3950
354,1,1,65522,115174,3374,3952
355,1,1,65521,115172,3373,3952
356,1,1,65521,115172,3372,3950
357,1,1,65520,115170,3376,3956
358,1,1,65523,115176,3362,3938
359,1,1,65520,115170,3370,3948
360,1,1,65524,115178,3368,3946
361,1,1,65521,115172,3362,3938
362,1,1,65520,115170,3363,3940
363,1,1,65519,115170,3353,3928
364,1,1,65526,115182,3359,3936
365,1,1,65517,115166,3360,3936
366,1,1,65522,115174,3362,3938
367,1,1,65519,115170,3354,3930
368,1,1,65524,115178,3351,3926
369,1,1,65520,115170,3351,3926
370,1,1,65522,115174,3356,3932
371,1,1,65520,115170,3352,3928
372,1,1,65523,115176,3353,3928
373,1,1,65526,115182,3346,3920
374,1,1,65517,115166,3352,3928
375,1,1,65521,115172,3353,3928
376,1,1,65525,115180,3346,3920
377,1,1,65523,115176,3351,3926
378,1,1,65520,115170,3343,3916
379,1,1,65518,115168,3347,3922
380,1,1,65527,115184,3345,3918
381,1,1,65487,115112,3344,3918
382,1,1,65523,115176,3341,3914
383,1,1,65523,115176,3339,3912
384,1,1,65523,115176,3335,3908
385,1,1,65520,115170,3336,3908
386,1,1,65524,115178,3332,3904
387,1,1,65528,115184,3334,3906
388,1,1,65522,115174,3335,3908
389,1,1,65522,115174,3336,3908
390,1,1,65523,115176,3327,3898
391,1,1,65519,115170,3332,3904
392,1,1,65523,115176,3327,3898
393,1,1,65524,115178,3325,3896
394,1,1,65518,115168,3331,3902
395,1,1,65525,115180,3319,3888
396,1,1,65521,115172,3320,3890
397,1,1,65517,115166,3328,3900
398,1,1,65521,115172,3324,3894
399,1,1,65519,115170,3327,3898
400,1,1,65523,115176,3317,3886
401,1,1,65521,115172,3324,3894
402,1,1,65524,115178,3309,3876
403,1,1,65525,115180,3324,3894
404,1,1,65517,115166,3315,3884
405,1,1,65524,115178,3313,3882
406,1,1,65519,115170,3312,3880
407,1,1,65523,115176,3317,3886
408,1,1,65525,115180,3312,3880
409,1,1,65519,115170,3313,3882
410,1,1,65528,115184,3311,3880
411,1,1,65524,115178,3312,3880
412,1,1,65519,115170,3312,3880
413,1,1,65519,115170,3305,3872
414,1,1,65523,115176,3311,3880
415,1,1,65528,115184,3303,3870
416,1,1,65523,115176,3300,3866
417,1,1,65517,115166,3308,3876
418,1,1,65521,115172,3312,3880
419,1,1,65525,115180,3304,3870
420,1,1,65519,115170,3303,3870
421,1,1,65515,115162,3304,3870
422,1,1,65523,115176,3299,3866
423,1,1,65511,115156,3301,3868
424,1,1,65523,115176,3308,3876
425,1,1,65522,115174,3297,3862
426,1,1,65519,115170,3291,3856
427,1,1,65528,115184,3302,3868
428,1,1,65521,115172,3297,3862
429,1,1,65517,115166,3292,3856
430,1,1,65521,115172,3295,3860
431,1,1,65528,115184,3298,3864
432,1,1,65523,115176,3296,3862
433,1,1,65524,115178,3297,3862
434,1,1,65523,115176,3293,3858
435,1,1,65522,115174,3294,3860
436,1,1,65520,115170,3300,3866
437,1,1,65521,115172,3293,3858
438,1,1,65521,115172,3286,3850
439,1,1,65519,115170,3294,3860
440,1,1,65521,115172,3288,3852
441,1,1,65519,115170,3287,3850
442,1,1,65522,115174,3289,3854
443,1,1,65521,115172,3289,3854
444,1,1,65523,115176,3291,3856
445,1,1,65519,115170,3289,3854
446,1,1,65521,115172,3289,3854
447,1,1,65522,115174,3290,3854
448,1,1,65527,115184,3288,3852
449,1,1,65522,115174,3281,3844
450,1,1,65523,115176,3289,3854
451,1,1,65519,115170,3288,3852
452,1,1,65520,115170,3279,3842
453,1,1,65525,115180,3292,3856
454,1,1,65523,115176,3289,3854
455,1,1,65524,115178,3287,3850
456,1,1,65524,115178,3277,3840
457,1,1,65528,115184,3279,3842
458,1,1,65522,115174,3280,3842
459,1,1,65518,115168,3286,3850
460,1,1,65526,115182,3282,3846
461,1,1,65519,115170,3279,3842
462,1,1,65523,115176,3278,3840
463,1,1,65522,115174,3281,3844
464,1,1,65524,115178,3288,3852
465,1,1,65520,115170,3279,3842
466,1,1,65516,115164,3281,3844
467,1,1,65517,115166,3279,3842
468,1,1,65523,115176,3283,3846
469,1,1,7,12,3277,3840
470,1,1,65521,115172,3284,3848
471,1,1,65519,115170,3277,3840
472,1,1,65522,115174,3280,3842
473,1,1,65522,115174,3279,3842
474,1,1,65524,115178,3281,3844
475,1,1,65518,115168,3276,3838
476,1,1,65528,115184,3278,3840
477,1,1,65521,115172,3275,3836
478,1,1,65528,115184,3285,3848
479,1,1,65524,115178,3280,3842
480,1,1,65524,115178,3280,3842
481,1,1,65517,115166,3280,3842
482,1,1,65519,115170,3271,3832
483,1,1,65518,115168,3282,3846
484,1,1,65528,115184,3271,3832
485,1,1,65522,115174,3280,3842
486,1,1,65525,115180,3276,3838
487,1,1,65524,115178,3278,3840
488,1,1,65521,115172,3269,3830
489,1,1,65524,115178,3275,3836
490,1,1,65525,115180,3275,3836
491,1,1,65519,115170,3279,3842
492,1,1,65525,115180,3270,3832
493,1,1,65519,115170,3272,3834
494,1,1,65523,115176,3265,3826
495,1,1,65523,115176,3273,3834
496,1,1,65519,115170,3264,3824
497,1,1,65515,115162,3269,3830
498,1,1,65518,115168,3272,3834
499,1,1,65518,115168,3269,3830
500,1,1,65519,115170,3270,3832
501,1,1,65519,115170,3272,3834
502,1,1,65522,115174,3272,3834
503,1,1,65526,115182,3274,3836
504,1,1,65519,115170,3272,3834
505,1,1,65526,115182,3267,3828
506,1,1,65522,115174,3269,3830
507,1,1,65526,115182,3269,3830
508,1,1,65519,115170,3265,3826
509,1,1,65523,115176,3266,3826
510,1,1,65525,115180,3270,3832
511,1,1,65524,115178,3270,3832
512,1,1,65524,115178,3265,3826
513,1,1,65521,115172,3265,3826
514,1,1,65519,115170,3259,3818
515,1,1,65524,115178,3268,3828
516,1,1,65524,115178,3266,3826
517,1,1,65524,115178,3263,3822
518,1,1,65526,115182,3264,3824
519,1,1,65522,115174,3264,3824
520,1,1,65526,115182,3265,3826
521,1,1,65528,115184,3265,3826
522,1,1,65524,115178,3258,3816
523,1,1,65516,115164,3265,3826
524,1,1,65522,115174,3261,3820
525,1,1,65524,115178,3262,3822
526,1,1,65522,115174,3269,3830
527,1,1,65519,115170,3261,3820
528,1,1,65515,115162,3269,3830
529,1,1,65520,115170,3264,3824
530,1,1,65523,115176,3268,3828
