minutes,charger_en,stat,ts_raw,ts_mV,vbat_raw,vbat_mV
223,1,1,65521,115172,3194,3742
224,1,1,65520,115170,3199,3748
225,1,1,65517,115166,3206,3756
226,1,1,65524,115178,3193,3740
227,1,1,65523,115176,3195,3744
229,1,1,65519,115170,3191,3738
230,1,1,65520,115170,3200,3750
231,1,1,65515,115162,3195,3744
231,1,1,65519,115170,3193,3740
232,1,1,65517,115166,3183,3730
233,1,1,65519,115170,3192,3740
234,1,1,65515,115162,3183,3730
235,1,1,65519,115170,3190,3738
236,1,1,65523,115176,3187,3734
237,1,1,65519,115170,3186,3732
238,1,1,65511,115156,3183,3730
239,1,1,65521,115172,3181,3726
240,1,1,65518,115168,3188,3734
241,1,1,65519,115170,3181,3726
242,1,1,65522,115174,3183,3730
243,1,1,65516,115164,3181,3726
244,1,1,65520,115170,3178,3724
245,1,1,65517,115166,3174,3718
247,1,1,65519,115170,3180,3726
247,1,1,65520,115170,3182,3728
248,1,1,65522,115174,3174,3718
249,1,1,65521,115172,3169,3712
250,1,1,65519,115170,3171,3716
251,1,1,65523,115176,3179,3724
252,1,1,65519,115170,3170,3714
253,1,1,65519,115170,3165,3708
254,1,1,65525,115180,3167,3710
255,1,1,65520,115170,3176,3720
256,1,1,65520,115170,3173,3718
257,1,1,65527,115184,3166,3710
258,1,1,65524,115178,3179,3724
259,1,1,65517,115166,3167,3710
260,1,1,65523,115176,3167,3710
261,1,1,65519,115170,3165,3708
262,1,1,65513,115158,3155,3696
263,1,1,65521,115172,3166,3710
264,1,1,65521,115172,3168,3712
265,1,1,65520,115170,3163,3706
266,1,1,65523,115176,3158,3700
267,1,1,65522,115174,3153,3694
268,1,1,65526,115182,3153,3694
269,1,1,65525,115180,3149,3690
271,1,1,65525,115180,3157,3698
271,1,1,65524,115178,3150,3690
272,1,1,65524,115178,3150,3690
273,1,1,65528,115184,3157,3698
274,1,1,65517,115166,3152,3692
275,1,1,65516,115164,3159,3700
276,1,1,65521,115172,3160,3702
277,1,1,65519,115170,3150,3690
278,1,1,65525,115180,3151,3692
279,1,1,65515,115162,3149,3690
280,1,1,65516,115164,3145,3684
281,1,1,65515,115162,3143,3682
282,1,1,65519,115170,3149,3690
283,1,1,65522,115174,3147,3686
284,1,1,65519,115170,3141,3680
285,1,1,65520,115170,3143,3682
286,1,1,65522,115174,3146,3686
287,1,1,65528,115184,3142,3682
288,1,1,65516,115164,3140,3678
289,1,1,65519,115170,3144,3684
290,1,1,65518,115168,3133,3670
291,1,1,65519,115170,3142,3682
292,1,1,65520,115170,3134,3672
293,1,1,65518,115168,3131,3668
294,1,1,65524,115178,3133,3670
295,1,1,65520,115170,3130,3666
296,1,1,65520,115170,3140,3678
297,1,1,65522,115174,3131,3668
298,1,1,65526,115182,3124,3660
299,1,1,65522,115174,3118,3652
300,1,1,65518,115168,3125,3662
301,1,1,65517,115166,3136,3674
302,1,1,65525,115180,3130,3666
303,1,1,65522,115174,3128,3664
304,1,1,65519,115170,3127,3664
305,1,1,65520,115170,3119,3654
306,1,1,65519,115170,3127,3664
307,1,1,65517,115166,3124,3660
308,1,1,65515,115162,3126,3662
309,1,1,65521,115172,3138,3676
310,1,1,65518,115168,3120,3656
311,1,1,65519,115170,3118,3652
312,1,1,65521,115172,3119,3654
313,1,1,65521,115172,3118,3652
314,1,1,65525,115180,3120,3656
315,1,1,65518,115168,3122,3658
316,1,1,65517,115166,3114,3648
317,1,1,65525,115180,3114,3648
318,1,1,65519,115170,3120,3656
319,1,1,65525,115180,3110,3644
320,1,1,65514,115160,3119,3654
321,1,1,65524,115178,3119,3654
322,1,1,65519,115170,3117,3652
323,1,1,65519,115170,3108,3642
324,1,1,65520,115170,3116,3650
325,1,1,65519,115170,3118,3652
326,1,1,65528,115184,3108,3642
327,1,1,65520,115170,3110,3644
328,1,1,65520,115170,3105,3638
329,1,1,65521,115172,3111,3644
330,1,1,65527,115184,3109,3642
331,1,1,65519,115170,3105,3638
332,1,1,65518,115168,3110,3644
333,1,1,65519,115170,3107,3640
334,1,1,65517,115166,3111,3644
335,1,1,65520,115170,3101,3632
336,1,1,65519,115170,3106,3638
337,1,1,65517,115166,3095,3626
338,1,1,65520,115170,3105,3638
339,1,1,65518,115168,3111,3644
340,1,1,65515,115162,3099,3630
341,1,1,65525,115180,3108,3642
342,1,1,65521,115172,3101,3632
343,1,1,65522,115174,3094,3624
344,1,1,65524,115178,3097,3628
345,1,1,65521,115172,3101,3632
346,1,1,65521,115172,3100,3632
347,1,1,65521,115172,3102,3634
348,1,1,65520,115170,3099,3630
349,1,1,65522,115174,3095,3626
350,1,1,65521,115172,3098,3630
351,1,1,65520,115170,3094,3624
352,1,1,65520,115170,3093,3624
353,1,1,65521,115172,3094,3624
354,1,1,65518,115168,3092,3622
355,1,1,65518,115168,3098,3630
356,1,1,65527,115184,3100,3632
357,1,1,65522,115174,3092,3622
358,1,1,65520,115170,3094,3624
359,1,1,65515,115162,3087,3616
360,1,1,65525,115180,3102,3634
361,1,1,65518,115168,3088,3618
362,1,1,65520,115170,3090,3620
363,1,1,65519,115170,3094,3624
364,1,1,65524,115178,3087,3616
365,1,1,65520,115170,3084,3614
366,1,1,65523,115176,3091,3622
367,1,1,65521,115172,3085,3614
368,1,1,65522,115174,3083,3612
369,1,1,65519,115170,3080,3608
370,1,1,65524,115178,3096,3628
371,1,1,65526,115182,3094,3624
372,1,1,65517,115166,3077,3604
373,1,1,65520,115170,3083,3612
374,1,1,65523,115176,3092,3622
375,1,1,65524,115178,3078,3606
376,1,1,65519,115170,3079,3608
377,1,1,65517,115166,3084,3614
378,1,1,65517,115166,3082,3610
379,1,1,65518,115168,3082,3610
380,1,1,65518,115168,3086,3616
381,1,1,65518,115168,3084,3614
382,1,1,65514,115160,3084,3614
383,1,1,65523,115176,3082,3610
384,1,1,65521,115172,3081,3610
385,1,1,65522,115174,3082,3610
386,1,1,65521,115172,3077,3604
387,1,1,65519,115170,3074,3602
388,1,1,65517,115166,3075,3602
389,1,1,65519,115170,3076,3604
390,1,1,65521,115172,3080,3608
391,1,1,65521,115172,3071,3598
392,1,1,65522,115174,3080,3608
393,1,1,65518,115168,3074,3602
394,1,1,65522,115174,3076,3604
395,1,1,65518,115168,3086,3616
396,1,1,65524,115178,3080,3608
397,1,1,65524,115178,3076,3604
399,1,1,65521,115172,3076,3604
399,1,1,65524,115178,3067,3594
400,1,1,65518,115168,3074,3602
401,1,1,65518,115168,3065,3590
402,1,1,65520,115170,3072,3600
403,1,1,65521,115172,3072,3600
404,1,1,65514,115160,3070,3596
405,1,1,65520,115170,3070,3596
406,1,1,65523,115176,3071,3598
407,1,1,65522,115174,3072,3600
408,1,1,65517,115166,3069,3596
409,1,1,65518,115168,3066,3592
410,1,1,65521,115172,3071,3598
411,1,1,65518,115168,3071,3598
412,1,1,65517,115166,3065,3590
413,1,1,65518,115168,3073,3600
415,1,1,65521,115172,3072,3600
415,1,1,65518,115168,3071,3598
416,1,1,65526,115182,3061,3586
417,1,1,65517,115166,3072,3600
418,1,1,65522,115174,3072,3600
419,1,1,65522,115174,3060,3584
420,1,1,65519,115170,3064,3590
421,1,1,65521,115172,3075,3602
422,1,1,65525,115180,3064,3590
423,1,1,65522,115174,3067,3594
424,1,1,65515,115162,3060,3584
425,1,1,65519,115170,3063,3588
426,1,1,65517,115166,3057,3582
427,1,1,65520,115170,3063,3588
428,1,1,65517,115166,3061,3586
429,1,1,65525,115180,3068,3594
430,1,1,65524,115178,3065,3590
431,1,1,65519,115170,3056,3580
432,1,1,65522,115174,3066,3592
433,1,1,65518,115168,3060,3584
434,1,1,65521,115172,3059,3584
435,1,1,65513,115158,3058,3582
436,1,1,65523,115176,3060,3584
437,1,1,65519,115170,3056,3580
438,1,1,65513,115158,3066,3592
439,1,1,65523,115176,3061,3586
440,1,1,65521,115172,3063,3588
441,1,1,65524,115178,3056,3580
442,1,1,65516,115164,3058,3582
443,1,1,65530,115188,3061,3586
444,1,1,65519,115170,3060,3584
445,1,1,65514,115160,3065,3590
446,1,1,65523,115176,3056,3580
447,1,1,65518,115168,3067,3594
448,1,1,65515,115162,3056,3580
449,1,1,65520,115170,3054,3578
450,1,1,65524,115178,3058,3582
451,1,1,65517,115166,3053,3576
452,1,1,65518,115168,3052,3576
453,1,1,65519,115170,3056,3580
454,1,1,65521,115172,3056,3580
456,1,1,65522,115174,3056,3580
457,1,1,65519,115170,3051,3574
458,1,1,65515,115162,3052,3576
459,1,1,65524,115178,3055,3580
460,1,1,65519,115170,3051,3574
461,1,1,65517,115166,3051,3574
462,1,1,65518,115168,3047,3570
464,1,1,65519,115170,3040,3562
464,1,1,65517,115166,3048,3570
465,1,1,65521,115172,3051,3574
466,1,1,65521,115172,3060,3584
467,1,1,65522,115174,3047,3570
468,1,1,65515,115162,3048,3570
469,1,1,65517,115166,3040,3562
470,1,1,65521,115172,3049,3572
471,1,1,65517,115166,3045,3568
472,1,1,65518,115168,3052,3576
473,1,1,65521,115172,3052,3576
474,1,1,65526,115182,3047,3570
475,1,1,65519,115170,3049,3572
476,1,1,65518,115168,3046,3568
477,1,1,65520,115170,3047,3570
478,1,1,65517,115166,3049,3572
479,1,1,65521,115172,3052,3576
480,1,1,65524,115178,3052,3576
481,1,1,65517,115166,3042,3564
482,1,1,65525,115180,3045,3568
483,1,1,65519,115170,3052,3576
484,1,1,65522,115174,3048,3570
485,1,1,65518,115168,3049,3572
486,1,1,65519,115170,3042,3564
487,1,1,65521,115172,3048,3570
488,1,1,65520,115170,3042,3564
489,1,1,65521,115172,3046,3568
490,1,1,65519,115170,3039,3560
491,1,1,65521,115172,3041,3562
492,1,1,65519,115170,3046,3568
493,1,1,65526,115182,3043,3566
494,1,1,65519,115170,3043,3566
495,1,1,65522,115174,3047,3570
496,1,1,65524,115178,3046,3568
497,1,1,65524,115178,3047,3570
498,1,1,65522,115174,3040,3562
499,1,1,65519,115170,3040,3562
500,1,1,65520,115170,3043,3566
501,1,1,65528,115184,3039,3560
502,1,1,65520,115170,3038,3560
503,1,1,65530,115188,3041,3562
504,1,1,65519,115170,3046,3568
505,1,1,65518,115168,3044,3566
506,1,1,65519,115170,3036,3556
507,1,1,65525,115180,3037,3558
508,1,1,65523,115176,3038,3560
509,1,1,65520,115170,3035,3556
510,1,1,65521,115172,3035,3556
511,1,1,65516,115164,3043,3566
512,1,1,65526,115182,3039,3560
513,1,1,65524,115178,3038,3560
514,1,1,65522,115174,3037,3558
515,1,1,65520,115170,3039,3560
516,1,1,65522,115174,3035,3556
517,1,1,65519,115170,3035,3556
518,1,1,65522,115174,3038,3560
519,1,1,65519,115170,3034,3554
520,1,1,65515,115162,3031,3550
521,1,1,65522,115174,3036,3556
522,1,1,65519,115170,3031,3550
523,1,1,65517,115166,3036,3556
524,1,1,65523,115176,3030,3550
525,1,1,65519,115170,3035,3556
526,1,1,65519,115170,3033,3554
527,1,1,65517,115166,3036,3556
528,1,1,65524,115178,3035,3556
529,1,1,65519,115170,3030,3550
530,1,1,65519,115170,3023,3542
531,1,1,65518,115168,3031,3550
532,1,1,65523,115176,3034,3554
533,1,1,65520,115170,3032,3552
534,1,1,65520,115170,3035,3556
535,1,1,65520,115170,3029,3548
536,1,1,65524,115178,3032,3552
537,1,1,65517,115166,3015,3532
538,1,1,65520,115170,3030,3550
539,1,1,65519,115170,3039,3560
541,1,1,65524,115178,3026,3546
542,1,1,65520,115170,3026,3546
543,1,1,65521,115172,3028,3548
543,1,1,65526,115182,3032,3552
544,1,1,65519,115170,3031,3550
545,1,1,65519,115170,3028,3548
546,1,1,65518,115168,3035,3556
547,1,1,65522,115174,3030,3550
548,1,1,65526,115182,3021,3540
549,1,1,65518,115168,3026,3546
550,1,1,65524,115178,3024,3542
551,1,1,65524,115178,3026,3546
552,1,1,65519,115170,3020,3538
553,1,1,65518,115168,3028,3548
554,1,1,65521,115172,3023,3542
555,1,1,65516,115164,3021,3540
556,1,1,65520,115170,3024,3542
557,1,1,65522,115174,3033,3554
558,1,1,65518,115168,3028,3548
559,1,1,65521,115172,3023,3542
560,1,1,65514,115160,3023,3542
561,1,1,65515,115162,3026,3546
562,1,1,65518,115168,3013,3530
563,1,1,65520,115170,3022,3540
564,1,1,65525,115180,3024,3542
565,1,1,65519,115170,3012,3528
566,1,1,65518,115168,3008,3524
567,1,1,65522,115174,3012,3528
568,1,1,65517,115166,3016,3534
569,1,1,65517,115166,3014,3532
570,1,1,65520,115170,3012,3528
571,1,1,65525,115180,3016,3534
572,1,1,65519,115170,3006,3522
573,1,1,65509,115152,3012,3528
574,1,1,65521,115172,3013,3530
575,1,1,65517,115166,3010,3526
576,1,1,65517,115166,3016,3534
577,1,1,65522,115174,3024,3542
578,1,1,65514,115160,3011,3528
579,1,1,65524,115178,3004,3520
580,1,1,65511,115156,3004,3520
581,1,1,65518,115168,3007,3522
582,1,1,65517,115166,3012,3528
583,1,1,65517,115166,3004,3520
584,1,1,65519,115170,3009,3526
585,1,1,65524,115178,2999,3514
586,1,1,65515,115162,3007,3522
587,1,1,65516,115164,3007,3522
588,1,1,65520,115170,3014,3532
589,1,1,65516,115164,3002,3516
590,1,1,65520,115170,3003,3518
591,1,1,65515,115162,3008,3524
592,1,1,65518,115168,3010,3526
593,1,1,65521,115172,3006,3522
594,1,1,65519,115170,2999,3514
595,1,1,65526,115182,3006,3522
596,1,1,65517,115166,3004,3520
597,1,1,65515,115162,3003,3518
598,1,1,65512,115156,3006,3522
599,1,1,65520,115170,2999,3514
600,1,1,65512,115156,3003,3518
601,1,1,65518,115168,2991,3504
602,1,1,65522,115174,3000,3514
603,1,1,65518,115168,3000,3514
604,1,1,65524,115178,2995,3508
605,1,1,65518,115168,3000,3514
606,1,1,65522,115174,2996,3510
607,1,1,65517,115166,3000,3514
608,1,1,65517,115166,2992,3506
609,1,1,65515,115162,2998,3512
610,1,1,65516,115164,2994,3508
611,1,1,65520,115170,2991,3504
612,1,1,65511,115156,2994,3508
613,1,1,65516,115164,2994,3508
614,1,1,65516,115164,2997,3512
615,1,1,65513,115158,2993,3506
616,1,1,65515,115162,2998,3512
617,1,1,65514,115160,2991,3504
618,1,1,65519,115170,2991,3504
619,1,1,65517,115166,2989,3502
620,1,1,65511,115156,2992,3506
621,1,1,65522,115174,2998,3512
622,1,1,65511,115156,2993,3506
623,1,1,65520,115170,2990,3502
624,1,1,65515,115162,2991,3504
625,1,1,65518,115168,2990,3502
626,1,1,65517,115166,2988,3500
627,1,1,65517,115166,2987,3500
628,1,1,65514,115160,2997,3512
629,1,1,65519,115170,2990,3502
630,1,1,65520,115170,2993,3506
631,1,1,65515,115162,2983,3494
632,1,1,65519,115170,2987,3500
633,1,1,65515,115162,2981,3492
634,1,1,65517,115166,2992,3506
635,1,1,65524,115178,2988,3500
636,1,1,65513,115158,2981,3492
637,1,1,65515,115162,2984,3496
638,1,1,65520,115170,2978,3488
639,1,1,65515,115162,2984,3496
640,1,1,65518,115168,2986,3498
641,1,1,65521,115172,2984,3496
642,1,1,65517,115166,2979,3490
643,1,1,65518,115168,2984,3496
644,1,1,65517,115166,2988,3500
645,1,1,65519,115170,2982,3494
646,1,1,65524,115178,2975,3486
647,1,1,65520,115170,2980,3492
648,1,1,65518,115168,2988,3500
649,1,1,65513,115158,2977,3488
650,1,1,65514,115160,2980,3492
651,1,1,65517,115166,2978,3488
652,1,1,65517,115166,2982,3494
653,1,1,65515,115162,2974,3484
654,1,1,65519,115170,2968,3478
655,1,1,65514,115160,2986,3498
656,1,1,65514,115160,2975,3486
657,1,1,65510,115154,2980,3492
658,1,1,65517,115166,2975,3486
659,1,1,65519,115170,2963,3472
660,1,1,65520,115170,2967,3476
661,1,1,65519,115170,2977,3488
662,1,1,65521,115172,2968,3478
663,1,1,65521,115172,2969,3478
664,1,1,65517,115166,2976,3486
665,1,1,65515,115162,2969,3478
666,1,1,65520,115170,2966,3474
667,1,1,65514,115160,2966,3474
668,1,1,65516,115164,2971,3480
669,1,1,65516,115164,2987,3500
670,1,1,65516,115164,2972,3482
671,1,1,65518,115168,2965,3474
672,1,1,65514,115160,2979,3490
673,1,1,65520,115170,2970,3480
674,1,1,65517,115166,2962,3470
675,1,1,65512,115156,2975,3486
676,1,1,65516,115164,2969,3478
677,1,1,65516,115164,2970,3480
678,1,1,65515,115162,2967,3476
679,1,1,65511,115156,2963,3472
680,1,1,65517,115166,2968,3478
681,1,1,65511,115156,2953,3460
682,1,1,65521,115172,2960,3468
683,1,1,65514,115160,2958,3466
684,1,1,65513,115158,2959,3466
685,1,1,65524,115178,2967,3476
686,1,1,65518,115168,2959,3466
687,1,1,65516,115164,2961,3468
688,1,1,65517,115166,2960,3468
689,1,1,65517,115166,2954,3460
690,1,1,65518,115168,2964,3472
691,1,1,65516,115164,2962,3470
692,1,1,65515,115162,2959,3466
693,1,1,65516,115164,2953,3460
694,1,1,65518,115168,2955,3462
695,1,1,65519,115170,2956,3464
696,1,1,65511,115156,2951,3458
697,1,1,65520,115170,2956,3464
698,1,1,65515,115162,2954,3460
699,1,1,65513,115158,2960,3468
700,1,1,65516,115164,2955,3462
701,1,1,65519,115170,2949,3454
702,1,1,65519,115170,2946,3452
703,1,1,65519,115170,2942,3446
704,1,1,65517,115166,2949,3454
705,1,1,65522,115174,2952,3458
706,1,1,65523,115176,2955,3462
707,1,1,65514,115160,2943,3448
708,1,1,65517,115166,2948,3454
709,1,1,65520,115170,2939,3444
710,1,1,65516,115164,2948,3454
712,1,1,65524,115178,2941,3446
713,1,1,65515,115162,2948,3454
713,1,1,65520,115170,2945,3450
714,1,1,65515,115162,2945,3450
715,1,1,65517,115166,2937,3440
716,1,1,65511,115156,2943,3448
717,1,1,65511,115156,2946,3452
718,1,1,65512,115156,2940,3444
719,1,1,65521,115172,2939,3444
720,1,1,65519,115170,2929,3432
721,1,1,65516,115164,2935,3438
722,1,1,65513,115158,2937,3440
723,1,1,65515,115162,2937,3440
724,1,1,65520,115170,2933,3436
725,1,1,65519,115170,2942,3446
726,1,1,65517,115166,2930,3432
727,1,1,65524,115178,2932,3434
728,1,1,65519,115170,2931,3434
729,1,1,65516,115164,2928,3430
730,1,1,65513,115158,2927,3430
731,1,1,65520,115170,2931,3434
732,1,1,65511,115156,2928,3430
733,1,1,65522,115174,2938,3442
734,1,1,65521,115172,2930,3432
735,1,1,65517,115166,2933,3436
736,1,1,65517,115166,2927,3430
737,1,1,65517,115166,2928,3430
738,1,1,65514,115160,2925,3426
739,1,1,65516,115164,2928,3430
740,1,1,65518,115168,2919,3420
741,1,1,65518,115168,2919,3420
742,1,1,65519,115170,2927,3430
743,1,1,65517,115166,2933,3436
744,1,1,65523,115176,2922,3424
745,1,1,65511,115156,2924,3426
746,1,1,65520,115170,2918,3418
747,1,1,65515,115162,2917,3418
748,1,1,65520,115170,2927,3430
749,1,1,65515,115162,2918,3418
750,1,1,65515,115162,2915,3416
751,1,1,65515,115162,2908,3406
752,1,1,65516,115164,2914,3414
753,1,1,65519,115170,2917,3418
754,1,1,65512,115156,2908,3406
755,1,1,65515,115162,2915,3416
756,1,1,65514,115160,2911,3410
757,1,1,65522,115174,2909,3408
758,1,1,65518,115168,2909,3408
759,1,1,65512,115156,2900,3398
760,1,1,65519,115170,2903,3400
761,1,1,65520,115170,2904,3402
762,1,1,65517,115166,2904,3402
763,1,1,65514,115160,2903,3400
764,1,1,65520,115170,2919,3420
765,1,1,65514,115160,2900,3398
766,1,1,65511,115156,2901,3398
767,1,1,65521,115172,2895,3392
768,1,1,65529,115186,2908,3406
769,1,1,65514,115160,2900,3398
770,1,1,65517,115166,2905,3404
771,1,1,65518,115168,2896,3392
772,1,1,65513,115158,2897,3394
773,1,1,65514,115160,2895,3392
