minutes,charger_en,stat,ts_raw,ts_mV,vbat_raw,vbat_mV
175,1,0,1624,2854,3573,4186
176,1,0,1623,2852,3576,4190
177,1,0,1631,2866,3571,4184
178,1,0,1638,2878,3576,4190
179,1,0,1645,2890,3580,4194
180,1,0,1641,2884,3605,4224
181,1,0,1651,2902,3584,4200
182,1,0,1648,2896,3577,4190
183,1,0,1652,2902,3575,4188
184,1,0,1657,2912,3574,4188
185,1,0,1656,2910,3575,4188
186,1,0,1664,2924,3577,4190
187,1,0,1667,2930,3582,4196
188,1,0,1660,2916,3570,4182
189,1,0,1663,2922,3552,4162
190,1,0,1668,2932,3581,4196
191,1,0,1671,2936,3574,4188
192,1,0,1668,2932,3590,4206
193,1,0,1677,2946,3572,4184
194,1,0,1668,2932,3578,4192
195,1,0,1657,2912,3567,4180
196,1,0,1680,2952,3576,4190
197,1,0,1677,2946,3577,4190
198,1,0,1683,2958,3575,4188
199,1,0,1681,2954,3576,4190
200,1,0,1683,2958,3584,4200
201,1,0,1688,2966,3584,4200
202,1,0,1687,2964,3572,4184
203,1,0,1685,2960,3572,4184
204,1,0,1681,2954,3579,4194
205,1,0,1693,2974,3581,4196
206,1,0,1693,2974,3587,4202
207,1,0,1683,2958,3569,4182
208,1,0,1692,2974,3574,4188
209,1,0,1694,2976,3582,4196
210,1,0,1698,2984,3575,4188
211,1,0,1696,2980,3575,4188
212,1,0,1692,2974,3570,4182
213,1,0,1698,2984,3577,4190
214,1,0,1699,2986,3577,4190
215,1,0,1694,2976,3579,4194
216,1,0,1701,2990,3584,4200
217,1,1,1703,2992,3545,4154
218,1,1,1703,2992,3545,4154
219,1,1,1703,2992,3544,4152
220,1,1,1708,3002,3541,4148
221,1,1,1697,2982,3541,4148
222,1,1,1701,2990,3544,4152
223,1,1,1700,2988,3535,4142
224,1,1,1704,2994,3538,4146
225,1,1,1704,2994,3550,4160
226,1,1,1706,2998,3536,4142
227,1,1,1704,2994,3533,4140
228,1,1,1698,2984,3532,4138
229,1,1,1706,2998,3541,4148
230,1,1,1701,2990,3535,4142
231,1,1,1704,2994,3537,4144
232,1,1,1711,3006,3541,4148
233,1,1,1703,2992,3534,4140
234,1,1,1708,3002,3531,4136
235,1,1,1710,3004,3531,4136
236,1,1,1712,3008,3536,4142
237,1,1,1703,2992,3538,4146
238,1,1,1714,3012,3531,4136
239,1,1,1715,3014,3534,4140
240,1,1,1713,3010,3531,4136
241,1,1,1713,3010,3534,4140
242,1,1,1711,3006,3529,4134
243,1,1,1711,3006,3538,4146
244,1,1,1715,3014,3533,4140
245,1,1,1714,3012,3539,4146
246,1,1,1716,3016,3537,4144
247,1,1,1711,3006,3536,4142
248,1,1,1707,3000,3532,4138
249,1,1,1713,3010,3532,4138
250,1,1,1712,3008,3535,4142
251,1,1,1712,3008,3534,4140
252,1,1,1712,3008,3527,4132
253,1,1,1714,3012,3532,4138
254,1,1,1711,3006,3540,4148
255,1,1,1709,3004,3537,4144
256,1,1,1705,2996,3528,4134
257,1,1,1710,3004,3540,4148
258,1,1,1712,3008,3531,4136
259,1,1,1711,3006,3530,4136
260,1,1,1710,3004,3534,4140
261,1,1,1716,3016,3538,4146
262,1,1,1717,3018,3532,4138
263,1,1,1714,3012,3531,4136
264,1,1,1713,3010,3532,4138
265,1,1,1712,3008,3536,4142
266,1,1,1707,3000,3528,4134
267,1,1,1706,2998,3545,4154
269,1,1,1708,3002,3540,4148
270,1,1,1709,3004,3538,4146
271,1,1,1714,3012,3532,4138
271,1,1,1711,3006,3532,4138
272,1,1,1712,3008,3537,4144
273,1,1,1713,3010,3535,4142
274,1,1,1724,3030,3530,4136
275,1,1,1722,3026,3535,4142
276,1,1,1714,3012,3534,4140
277,1,1,1713,3010,3538,4146
278,1,1,1715,3014,3534,4140
279,1,1,1711,3006,3527,4132
280,1,1,1710,3004,3536,4142
281,1,1,1712,3008,3532,4138
282,1,1,1705,2996,3531,4136
283,1,1,1714,3012,3536,4142
284,1,1,1714,3012,3537,4144
285,1,1,1711,3006,3534,4140
286,1,1,1711,3006,3527,4132
287,1,1,1710,3004,3525,4130
288,1,1,1707,3000,3527,4132
289,1,1,1709,3004,3537,4144
290,1,1,1714,3012,3537,4144
291,1,1,1705,2996,3534,4140
292,1,1,1716,3016,3527,4132
293,1,1,1711,3006,3522,4126
294,1,1,1709,3004,3536,4142
295,1,1,1711,3006,3525,4130
296,1,1,1716,3016,3534,4140
297,1,1,1712,3008,3537,4144
298,1,1,1707,3000,3536,4142
299,1,1,1708,3002,3530,4136
300,1,1,1711,3006,3537,4144
301,1,1,1710,3004,3534,4140
302,1,1,1709,3004,3536,4142
303,1,1,1712,3008,3530,4136
304,1,1,1709,3004,3535,4142
305,1,1,1704,2994,3540,4148
306,1,1,1707,3000,3535,4142
307,1,1,1709,3004,3536,4142
308,1,1,1709,3004,3540,4148
309,1,1,1708,3002,3541,4148
310,1,1,1714,3012,3529,4134
311,1,1,1708,3002,3533,4140
312,1,1,1712,3008,3528,4134
