minutes,charger_en,stat,ts_raw,ts_mV,vbat_raw,vbat_mV
0,1,0,1384,2432,3292,3856
0,1,0,1383,2430,3283,3846
1,1,0,1298,2280,3333,3904
2,1,0,1280,2250,3359,3936
3,1,0,1279,2248,3382,3962
4,1,0,1283,2254,3405,3990
5,1,0,1280,2250,3370,3948
6,1,0,1304,2292,3440,4030
7,1,0,1289,2264,3451,4044
8,1,0,1301,2286,3455,4048
9,1,0,1304,2292,3486,4084
10,1,0,1306,2294,3492,4092
11,1,0,1312,2306,3504,4106
12,1,0,1309,2300,3514,4116
13,1,0,1303,2290,3510,4112
14,1,0,1316,2312,3520,4124
15,1,0,1315,2310,3516,4120
16,1,0,1319,2318,3532,4138
17,1,0,1332,2340,3526,4132
18,1,0,1330,2336,3571,4184
19,1,0,1333,2342,3513,4116
20,1,0,1354,2380,3544,4152
21,1,0,1345,2364,3539,4146
22,1,0,1340,2354,3548,4156
23,1,0,1338,2350,3552,4162
24,1,0,1340,2354,3552,4162
25,1,0,1352,2376,3561,4172
26,1,0,1345,2364,3548,4156
27,1,0,1356,2382,3560,4170
28,1,0,1351,2374,3536,4142
29,1,0,1401,2462,3588,4204
30,1,0,1368,2404,3567,4180
31,1,0,1347,2366,3563,4174
32,1,0,1381,2426,3591,4208
33,1,0,1377,2420,3573,4186
34,1,0,1398,2456,3575,4188
35,1,0,1400,2460,3571,4184
36,1,0,1409,2476,3570,4182
37,1,0,1416,2488,3563,4174
38,1,0,1433,2518,3608,4228
39,1,0,1445,2540,3584,4200
40,1,0,1450,2548,3567,4180
41,1,0,1448,2544,3578,4192
42,1,0,1461,2568,3575,4188
43,1,0,1457,2560,3580,4194
44,1,0,1504,2642,3583,4198
45,1,0,1506,2646,3581,4196
46,1,0,1509,2652,3568,4180
47,1,0,1516,2664,3594,4210
48,1,0,1528,2684,3578,4192
49,1,0,1536,2700,3588,4204
50,1,0,1544,2714,3586,4202
51,1,0,1550,2724,3571,4184
52,1,0,1557,2736,3592,4208
53,1,0,1498,2632,3588,4204
54,1,0,1553,2728,3573,4186
55,1,0,1554,2730,3587,4202
56,1,0,1564,2748,3571,4184
57,1,0,1572,2762,3592,4208
58,1,0,1575,2768,3555,4166
59,1,0,1577,2772,3610,4230
60,1,0,1587,2788,3584,4200
61,1,0,1586,2786,3584,4200
62,1,0,1594,2800,3565,4176
63,1,0,1595,2802,3552,4162
64,1,0,1604,2818,3587,4202
65,1,0,1602,2816,3587,4202
66,1,0,1608,2826,3607,4226
67,1,0,1613,2834,3589,4204
68,1,0,1608,2826,3569,4182
69,1,0,1616,2840,3585,4200
70,1,0,1618,2844,3583,4198
71,1,0,1625,2856,3584,4200
72,1,0,1626,2858,3592,4208
73,1,0,1623,2852,3577,4190
74,1,0,1632,2868,3584,4200
75,1,0,1631,2866,3577,4190
76,1,0,1640,2882,3579,4194
77,1,0,1634,2872,3584,4200
78,1,0,1634,2872,3620,4242
79,1,0,1644,2888,3597,4214
80,1,0,1644,2888,3591,4208
81,1,0,1648,2896,3585,4200
82,1,0,1641,2884,3583,4198
83,1,0,1647,2894,3594,4210
84,1,0,1647,2894,3586,4202
85,1,0,1648,2896,3608,4228
86,1,0,1656,2910,3583,4198
87,1,0,1653,2904,3578,4192
88,1,0,1650,2900,3581,4196
89,1,0,1660,2916,3600,4218
90,1,0,1656,2910,3586,4202
91,1,0,1662,2920,3582,4196
92,1,0,1664,2924,3584,4200
93,1,0,1664,2924,3610,4230
94,1,0,1665,2926,3576,4190
95,1,0,1663,2922,3589,4204
96,1,0,1661,2918,3587,4202
97,1,0,1667,2930,3604,4222
98,1,0,1675,2944,3592,4208
99,1,0,1663,2922,3577,4190
100,1,0,1671,2936,3580,4194
101,1,0,1669,2932,3607,4226
102,1,0,1670,2934,3587,4202
103,1,0,1669,2932,3586,4202
104,1,0,1678,2948,3583,4198
105,1,0,1680,2952,3584,4200
106,1,0,1679,2950,3586,4202
107,1,0,1689,2968,3591,4208
108,1,0,1679,2950,3585,4200
109,1,0,1685,2960,3602,4220
110,1,0,1687,2964,3588,4204
111,1,0,1692,2974,3591,4208
112,1,0,1689,2968,3587,4202
113,1,0,1684,2960,3583,4198
114,1,0,1672,2938,3599,4216
115,1,0,1688,2966,3584,4200
116,1,0,1683,2958,3585,4200
117,1,0,1685,2960,3594,4210
118,1,0,1688,2966,3591,4208
119,1,0,1684,2960,3575,4188
120,1,0,1686,2962,3580,4194
121,1,0,1690,2970,3596,4214
122,1,0,1687,2964,3581,4196
123,1,0,1689,2968,3581,4196
124,1,0,1697,2982,3584,4200
125,1,0,1691,2972,3603,4222
126,1,0,1695,2978,3600,4218
127,1,0,1703,2992,3583,4198
128,1,0,1692,2974,3584,4200
129,1,0,1689,2968,3594,4210
130,1,0,1700,2988,3583,4198
131,1,0,1695,2978,3590,4206
132,1,0,1702,2990,3584,4200
133,1,0,1705,2996,3587,4202
134,1,1,1695,2978,3553,4162
135,1,1,1699,2986,3552,4162
136,1,1,1702,2990,3550,4160
137,1,1,1708,3002,3546,4154
138,1,1,1704,2994,3542,4150
139,1,1,1708,3002,3548,4156
140,1,1,1708,3002,3535,4142
141,1,1,1705,2996,3544,4152
142,1,1,1702,2990,3535,4142
143,1,1,1705,2996,3540,4148
144,1,1,1708,3002,3531,4136
145,1,1,1705,2996,3533,4140
146,1,1,1712,3008,3540,4148
147,1,1,1705,2996,3527,4132
148,1,1,1708,3002,3540,4148
149,1,1,1712,3008,3537,4144
150,1,1,1710,3004,3530,4136
151,1,1,1703,2992,3535,4142
152,1,1,1703,2992,3534,4140
153,1,1,1704,2994,3535,4142
154,1,1,1703,2992,3544,4152
155,1,1,1710,3004,3531,4136
156,1,1,1713,3010,3540,4148
157,1,1,1708,3002,3536,4142
158,1,1,1707,3000,3540,4148
159,1,1,1710,3004,3541,4148
160,1,1,1709,3004,3533,4140
161,1,1,1710,3004,3527,4132
162,1,1,1716,3016,3534,4140
163,1,1,1713,3010,3539,4146
164,1,1,1712,3008,3533,4140
165,1,1,1712,3008,3536,4142
166,1,1,1716,3016,3532,4138
167,1,1,1714,3012,3538,4146
168,1,1,1714,3012,3535,4142
169,1,1,1715,3014,3532,4138
170,1,1,1712,3008,3535,4142
171,1,1,1706,2998,3530,4136
172,1,1,1712,3008,3529,4134
173,1,1,1713,3010,3527,4132
174,1,1,1708,3002,3536,4142
175,1,1,1705,2996,3536,4142
176,1,1,1712,3008,3535,4142
177,1,1,1708,3002,3521,4126
178,1,1,1707,3000,3532,4138
179,1,1,1710,3004,3519,4122
180,1,1,1712,3008,3535,4142
181,1,1,1709,3004,3537,4144
182,1,1,1709,3004,3532,4138
183,1,1,1703,2992,3533,4140
184,1,1,1712,3008,3529,4134
185,1,1,1713,3010,3540,4148
186,1,1,1716,3016,3529,4134
187,1,1,1714,3012,3530,4136
188,1,1,1708,3002,3532,4138
189,1,1,1708,3002,3521,4126
190,1,1,1709,3004,3528,4134
191,1,1,1713,3010,3534,4140
192,1,1,1707,3000,3526,4132
193,1,1,1709,3004,3538,4146
194,1,1,1711,3006,3531,4136
195,1,1,1708,3002,3529,4134
196,1,1,1707,3000,3532,4138
197,1,1,1709,3004,3528,4134
198,1,1,1706,2998,3521,4126
199,1,1,1703,2992,3530,4136
200,1,1,1706,2998,3529,4134
201,1,1,1703,2992,3528,4134
202,1,1,1704,2994,3529,4134
203,1,1,1704,2994,3535,4142
204,1,1,1714,3012,3531,4136
205,1,1,1708,3002,3526,4132
206,1,1,1703,2992,3540,4148
207,1,1,1706,2998,3531,4136
208,1,1,1701,2990,3536,4142
209,1,1,1709,3004,3527,4132
210,1,1,1708,3002,3528,4134
211,1,1,1705,2996,3530,4136
212,1,1,1714,3012,3528,4134
213,1,1,1708,3002,3527,4132
214,1,1,1703,2992,3527,4132
215,1,1,1710,3004,3533,4140
216,1,1,1712,3008,3527,4132
217,1,1,1710,3004,3525,4130
218,1,1,1707,3000,3534,4140
219,1,1,1708,3002,3530,4136
220,1,1,1706,2998,3532,4138
221,1,1,1706,2998,3535,4142
222,1,1,1707,3000,3536,4142
223,1,1,1711,3006,3530,4136
224,1,1,1704,2994,3530,4136
225,1,1,1712,3008,3527,4132
226,1,1,1714,3012,3530,4136
227,1,1,1710,3004,3531,4136
228,1,1,1703,2992,3525,4130
229,1,1,1710,3004,3532,4138
230,1,1,1704,2994,3531,4136
231,1,1,1703,2992,3528,4134
232,1,1,1708,3002,3528,4134
233,1,1,1710,3004,3528,4134
234,1,1,1707,3000,3536,4142
235,1,1,1712,3008,3531,4136
236,1,1,1709,3004,3529,4134
237,1,1,1707,3000,3532,4138
238,1,1,1708,3002,3527,4132
239,1,1,1703,2992,3519,4122
240,1,1,1713,3010,3531,4136
241,1,1,1714,3012,3533,4140
242,1,1,1711,3006,3525,4130
243,1,1,1712,3008,3528,4134
244,1,1,1712,3008,3525,4130
245,1,1,1711,3006,3536,4142
246,1,1,1713,3010,3526,4132
247,1,1,1703,2992,3530,4136
248,1,1,1713,3010,3534,4140
249,1,1,1709,3004,3536,4142
250,1,1,1712,3008,3527,4132
251,1,1,1706,2998,3528,4134
252,1,1,1708,3002,3534,4140
253,1,1,1708,3002,3532,4138
254,1,1,1703,2992,3527,4132
255,1,1,1709,3004,3530,4136
256,1,1,1712,3008,3527,4132
257,1,1,1705,2996,3527,4132
258,1,1,1711,3006,3527,4132
259,1,1,1707,3000,3533,4140
260,1,1,1703,2992,3533,4140
261,1,1,1703,2992,3525,4130
262,1,1,1709,3004,3535,4142
263,1,1,1708,3002,3530,4136
264,1,1,1708,3002,3526,4132
265,1,1,1707,3000,3524,4128
266,1,1,1712,3008,3535,4142
267,1,1,1711,3006,3532,4138
268,1,1,1705,2996,3527,4132
269,1,1,1705,2996,3526,4132
270,1,1,1711,3006,3535,4142
271,1,1,1707,3000,3530,4136
272,1,1,1713,3010,3527,4132
273,1,1,1707,3000,3530,4136
274,1,1,1706,2998,3526,4132
275,1,1,1712,3008,3524,4128
276,1,1,1712,3008,3529,4134
277,1,1,1712,3008,3544,4152
278,1,1,1708,3002,3529,4134
279,1,1,1712,3008,3536,4142
280,1,1,1711,3006,3534,4140
281,1,1,1712,3008,3523,4128
282,1,1,1708,3002,3534,4140
283,1,1,1711,3006,3531,4136
284,1,1,1707,3000,3532,4138
285,1,1,1713,3010,3529,4134
286,1,1,1708,3002,3533,4140
287,1,1,1711,3006,3530,4136
288,1,1,1712,3008,3527,4132
289,1,1,1710,3004,3528,4134
290,1,1,1704,2994,3523,4128
291,1,1,1708,3002,3525,4130
292,1,1,1711,3006,3528,4134
293,1,1,1714,3012,3528,4134
294,1,1,1711,3006,3523,4128
295,1,1,1708,3002,3521,4126
296,1,1,1710,3004,3527,4132
297,1,1,1715,3014,3528,4134
298,1,1,1715,3014,3529,4134
299,1,1,1711,3006,3532,4138
300,1,1,1712,3008,3532,4138
301,1,1,1716,3016,3532,4138
302,1,1,1712,3008,3536,4142
303,1,1,1708,3002,3528,4134
304,1,1,1711,3006,3525,4130
305,1,1,1711,3006,3526,4132
306,1,1,1712,3008,3524,4128
307,1,1,1711,3006,3525,4130
308,1,1,1707,3000,3527,4132
309,1,1,1707,3000,3527,4132
310,1,1,1711,3006,3534,4140
311,1,1,1703,2992,3527,4132
312,1,1,1712,3008,3527,4132
313,1,1,1710,3004,3536,4142
314,1,1,1713,3010,3528,4134
315,1,1,1714,3012,3528,4134
316,1,1,1713,3010,3536,4142
317,1,1,1712,3008,3525,4130
318,1,1,1710,3004,3526,4132
319,1,1,1714,3012,3526,4132
320,1,1,1712,3008,3529,4134
321,1,1,1717,3018,3528,4134
322,1,1,1712,3008,3526,4132
323,1,1,1713,3010,3529,4134
324,1,1,1709,3004,3536,4142
325,1,1,1721,3024,3534,4140
326,1,1,1714,3012,3525,4130
327,1,1,1715,3014,3528,4134
328,1,1,1718,3018,3526,4132
329,1,1,1714,3012,3528,4134
330,1,1,1717,3018,3529,4134
331,1,1,1716,3016,3524,4128
332,1,1,1715,3014,3528,4134
333,1,1,1716,3016,3523,4128
334,1,1,1715,3014,3526,4132
335,1,1,1720,3022,3526,4132
336,1,1,1715,3014,3529,4134
337,1,1,1715,3014,3534,4140
338,1,1,1711,3006,3535,4142
339,1,1,1716,3016,3529,4134
340,1,1,1716,3016,3529,4134
341,1,1,1707,3000,3531,4136
342,1,1,1714,3012,3527,4132
343,1,1,1715,3014,3531,4136
344,1,1,1712,3008,3524,4128
345,1,1,1712,3008,3532,4138
346,1,1,1712,3008,3525,4130
347,1,1,1714,3012,3531,4136
348,1,1,1710,3004,3530,4136
349,1,1,1710,3004,3527,4132
350,1,1,1710,3004,3527,4132
351,1,1,1713,3010,3527,4132
352,1,1,1711,3006,3525,4130
353,1,1,1716,3016,3528,4134
